小说名,r,v,nh,n,u,nt,p,e,nd,m,d,i,wp,a,句子数,停顿数,句子破碎度,Success,小说名,PU，,PU。,DEG的,DEC的,AS了,CD一,VC是,PU“,PU”,PN他,AD不,P在,AD就,M个,DT这,AD也,PU！,AD都,VE有,PN我,PN你,SP了,NN人,PN自己,AS着,PU？,CD三,PU：,AD还,VV能,CC和,DEV的,LC中,VV看,CD两,DT这个,PU…,VV会,LC上,LC里,PN这,NN余晖,VV说,VV要,VV藏,PU、,LC后,AD又,NR唐,AD但,SP的,BA把,VV让,P从,M种,VV到,AD已经,P对,SB被,NR彭怿辰,AD很,VV可以,AD才,AD再,DT那,CD九,VV来,M次,NN世界,AD不过,PN他们,VV去,VV起来,DT什么,AD却,SP啊,VV祝,AD只,VE没有,NT现在,NN表演,SP吧,NN衡逆,VV想,NN演员,JJ小,CD几,LB被,AD没,M年,NN弟子,AD还是,JJ大,VV出,VV知道,AD突然,VA好,NR李思敏,VV出来,VV宗,AD就是,AD一,P向,P因为,NN异兽,NR安泰,DT这些,AS过,VV给,LC下,DT那个,CS虽然,SP吗,AD最,VV发现,NN时候,AD怎么,AD一下,AD更,P和,VV丧尸,NT17号,VV开始,VV衡逆,VV说道,NN时间,AD而,AD没有,NR周帆,AD太,DEG之,NN和尚,CD一些,NN剧情,AD然后,PN她,AD那,VV可,LC之后,NN眼,AD这么,P给,NN身体,DEV地,NN电影,AD有些,PN你们,VV走,VV想到,VE没,BA将,LC时,AD连,M天,NR张兴平,NN手,OD第一,PN这里,VV应该,VV见,M声,SP呢,NR邱启明,NN丧尸,VV叫,M只,DT其他,VV道,MSP而,M句,P比,DT那些,NN铜,PN什么,JJ老,AD而且,NN演技,NN符箓,NN东西,NN主角,NN导演,NN角色,NN门,VV看到,PN那,AD所以,VV过来,NN身上,AD只是,NN心里,CD四,AD快,AD但是,AD一直,CS如果,CD多,AD多,MSP所,VE无,NN生命,class,
无限之符文铠甲,1.24246231155778,3.35050251256281,0.631909547738693,3.37814070351758,1.15326633165829,0.10929648241206,3.5251256281407,0.0100502512562814,0.227386934673366,0.413316582914572,1.65829145728643,0.211055276381909,3.05653266331658,0.667085427135678,1592.0,4036.0,2.5351758793969847,1.0,无限之符文铠甲,0.094643,0.049829,0.018785,0.015442,0.008039,0.014567,0.012736,0.014487,0.014487,0.007721,0.010825,0.006368,0.005572,0.006209,0.005811,0.0039,0.002866,0.0039,0.004696,0.009552,0.010746,0.002945,0.005731,0.00199,0.002866,0.010905,0.000239,0.000557,0.004537,0.002468,0.003741,0.001035,0.001035,0.002627,0.000478,0.001433,0.004935,0.003502,0.000796,0.000796,0.002706,0.0,0.002706,0.002468,0.0,0.00191,0.000159,0.001274,0.0,0.001751,0.002468,0.000159,0.003423,0.001274,0.001353,0.001035,0.000716,0.002468,0.000955,0.0,0.003264,0.000637,0.001035,0.001114,0.000716,0.0,0.001035,0.001114,0.000159,0.000716,0.001592,0.000716,8e-05,0.002388,0.002229,0.000398,0.0,0.000637,0.000557,0.001114,0.0,0.000716,0.0,0.001433,0.0,0.000557,0.000955,0.001353,0.001831,0.001194,0.0,0.001114,0.003025,0.000637,0.000159,0.000398,0.000716,0.000318,0.000478,0.0,0.000637,0.001035,0.000318,8e-05,0.0,0.0,0.000557,0.000796,0.000159,0.000398,0.000716,0.000239,0.000318,0.000159,0.000159,0.00191,0.000159,0.001035,0.001194,0.001035,0.0,0.0,0.000159,0.0,0.001114,0.000398,0.000716,0.001512,0.0,0.001194,0.001035,0.0,0.001114,8e-05,0.000398,0.003104,0.000637,0.00199,0.001512,0.000398,0.001274,0.000637,0.000239,0.0,0.0,0.000876,0.000796,0.000796,0.001194,0.000557,0.00207,0.000159,0.000637,0.000478,0.000716,0.000557,8e-05,0.000239,0.000557,0.000398,0.000876,0.001194,0.0,0.0,0.000398,0.000239,0.000398,0.000239,0.000557,0.000955,0.000557,0.000557,0.0,0.001433,0.001194,0.000478,0.0,0.0,0.000318,0.0,0.0,0.0,0.000876,0.000876,0.000398,0.000318,0.000239,0.000239,0.000637,0.000159,8e-05,0.000318,0.000159,0.000318,0.000716,0.000955,0.000318,0.000318,0.000239,0.0,unsucc,
无限之旅人,1.46577629382303,4.82637729549248,0.242070116861435,4.35893155258764,2.14524207011686,0.208681135225375,4.3923205342237,0.011686143572621,0.307178631051752,0.821368948247078,2.36060100166944,0.222036727879799,3.78464106844741,0.898163606010016,1198.0,3694.0,3.0834724540901504,1.0,无限之旅人,0.088419,0.042798,0.021437,0.029219,0.013503,0.022963,0.01007,0.015639,0.015487,0.009307,0.013808,0.006027,0.004272,0.005951,0.0074,0.009536,0.000763,0.00328,0.005417,0.005951,0.005798,0.002594,0.011825,0.001907,0.006027,0.003052,0.000687,0.006027,0.003128,0.002746,0.000305,0.002899,0.002289,0.003128,0.003891,0.001373,0.000229,0.004043,0.001984,7.6e-05,0.001678,0.0,0.002594,0.000839,0.000153,0.000534,0.000153,0.001755,0.0,0.000381,0.001526,0.000458,0.003662,0.000687,0.002212,0.000992,0.000381,0.001297,0.000992,0.0,0.001221,0.001068,0.000763,0.001068,0.004577,0.000153,0.001068,0.001602,0.0,0.000687,0.000992,0.000839,0.000229,0.001831,0.00267,0.000687,0.0,0.001907,0.000992,0.000763,0.0,0.000992,0.0,0.002594,0.0,0.001373,0.001449,0.001144,0.001297,0.001449,0.000153,0.001526,0.001373,0.001221,0.000458,0.000229,0.001526,0.0,0.000534,0.0,0.001068,0.001526,0.000687,0.000153,0.0,0.0,0.001068,0.000687,0.00061,0.000381,0.000229,7.6e-05,0.000534,0.000839,0.000305,0.000915,0.001373,0.000381,0.001373,0.000229,0.0,0.0,0.000153,0.0,0.001144,0.000229,0.000687,0.001297,0.0,0.001144,0.000687,0.0,0.00061,0.0,0.0,0.000381,0.001221,0.001068,0.000153,0.001144,0.001526,0.000381,0.000153,0.00061,0.0,0.000992,0.000534,0.00061,0.000687,0.000992,0.000915,0.000381,0.00061,7.6e-05,0.0,0.000915,0.000458,0.000915,7.6e-05,0.001602,0.000915,7.6e-05,0.0,0.0,0.000534,0.000229,0.000229,0.001755,0.000305,0.000458,0.000305,0.001297,0.0,0.000687,0.00473,0.000687,0.0,0.0,0.0,0.000305,0.0,0.0,0.000229,0.000229,0.000381,0.000229,0.000229,0.000153,0.001373,0.000229,0.00061,0.000229,7.6e-05,0.000915,0.0,0.000458,0.000839,0.000153,0.000153,7.6e-05,unsucc,
无限之我写的无限,1.72081218274111,4.92131979695431,0.449238578680203,5.13324873096446,2.27918781725888,0.177664974619289,5.37182741116751,0.0431472081218274,0.428934010152284,0.922588832487309,2.42766497461928,0.199238578680203,4.59263959390862,1.02918781725888,788.0,2848.0,3.6142131979695433,0.0,无限之我写的无限,0.087557,0.033875,0.023997,0.020014,0.013964,0.017635,0.011223,0.015877,0.015722,0.005017,0.009102,0.008895,0.009878,0.007344,0.004448,0.005585,0.004189,0.004293,0.006723,0.018515,0.006723,0.004655,0.005947,0.001862,0.003206,0.002896,0.001086,0.009412,0.003568,0.001448,0.002379,0.001189,0.001914,0.001655,0.001603,0.002689,0.00331,0.001396,0.001034,0.001862,0.0015,0.0,0.002069,0.003413,0.0,0.008999,0.00212,0.001552,0.0,0.001189,0.002741,0.000931,0.000931,0.001293,0.002379,0.001448,0.000103,0.0015,0.001914,0.0,0.002379,0.000569,0.000827,0.000827,0.001034,0.0,0.0015,0.000931,0.002017,0.002482,0.000259,0.003,0.000103,0.002586,0.000879,0.001241,0.0,0.001034,0.000362,0.002276,0.0,0.001034,0.0,0.001758,0.0,0.000827,0.001603,0.001293,0.000983,0.002069,5.2e-05,0.000517,0.001448,0.001086,0.000207,0.000724,0.002224,0.0,0.001086,0.0,0.001345,0.001241,0.000621,5.2e-05,5.2e-05,0.000103,0.000414,0.000517,0.000517,0.000672,0.000362,0.001034,0.001034,0.000983,0.000362,0.001396,0.000983,0.000776,0.000414,0.000569,0.0,0.0,0.000259,0.0,0.000155,0.002948,0.001396,0.000724,0.0,0.000362,0.001396,0.0,0.001034,5.2e-05,0.000362,0.004396,0.000776,0.000569,0.000155,0.000259,5.2e-05,0.000517,0.000103,0.001758,0.0,0.000672,0.000103,0.000569,0.000724,0.000362,0.000879,0.000724,0.000362,0.000776,0.0,0.000414,0.000414,0.0015,5.2e-05,0.000931,0.000621,0.001189,0.0,0.0,0.000827,0.000362,0.000155,0.001707,0.000362,0.00031,0.000465,0.000155,0.0,0.001034,0.0,0.000672,0.0,0.0,0.000103,0.000155,5.2e-05,0.0,0.000155,0.001034,0.000517,0.001707,0.000517,0.000103,0.000621,0.000155,0.000103,0.000259,0.000103,0.000414,0.000931,0.000414,0.00031,5.2e-05,0.000155,0.000155,succ,
无限之异兽进化,1.11392405063291,4.41631504922644,0.469760900140647,4.32770745428973,1.67791842475386,0.119549929676511,4.40225035161744,0.00562587904360056,0.40365682137834,0.592123769338959,1.92545710267229,0.178621659634317,3.79887482419127,0.749648382559775,711.0,2167.0,3.047819971870605,0.0,无限之异兽进化,0.098264,0.043945,0.026871,0.019235,0.01131,0.014048,0.008645,0.015777,0.015777,0.010518,0.008501,0.008717,0.004971,0.002017,0.005835,0.004611,0.003674,0.001657,0.00389,0.002233,0.001729,0.002305,0.002593,0.005403,0.004106,0.004106,0.000216,0.005547,0.001513,0.004322,0.001297,0.000432,0.004106,0.000576,0.001225,0.000937,0.00317,0.001585,0.001801,0.000432,0.001945,0.0,0.000648,0.002161,0.0,0.001081,0.002305,0.001297,0.0,0.002305,0.000864,0.000504,0.001153,0.001081,0.000937,0.002954,0.001081,0.002161,0.001369,0.0,0.001009,0.001153,0.001081,0.00072,0.001729,0.0,0.000504,0.002089,0.001945,0.001225,0.000432,0.000937,0.000648,0.001225,0.001369,0.000288,0.0,0.001657,0.000288,0.001009,0.0,0.000216,0.0,0.001657,0.0,0.000576,0.000288,0.00072,0.00036,0.000216,0.0,0.000504,0.000504,0.000864,7.2e-05,0.000288,0.000504,0.0,0.000432,0.0,0.000576,0.001153,0.000648,7.2e-05,7.2e-05,0.0,0.000937,0.000504,0.000288,0.000864,0.000144,0.000144,0.001153,0.000432,0.000144,0.000216,0.000216,0.000288,0.000792,0.00036,0.0,0.0,7.2e-05,0.0,0.000216,0.002449,0.001009,0.00036,0.0,0.000504,0.001081,0.0,0.000432,0.000576,0.000216,0.000216,0.000648,0.001153,0.00036,0.00036,0.000432,0.000432,0.000432,0.002521,7.2e-05,0.000864,0.000648,0.000144,0.000216,0.000288,0.002305,0.000864,0.000432,0.001081,7.2e-05,0.000432,0.000792,0.000432,0.000432,0.000576,0.000504,0.000216,0.0,0.0,7.2e-05,0.00072,0.000432,0.001225,0.000576,7.2e-05,0.000648,0.000216,0.0,0.000648,7.2e-05,0.00036,0.0,0.0,0.000937,0.000144,0.0,0.0,7.2e-05,0.000576,0.000792,0.000144,0.000144,0.000288,0.000432,7.2e-05,0.00072,0.00036,0.002305,0.00036,0.00036,7.2e-05,0.00036,0.000648,0.000144,0.000216,succ,
无限之直死,1.30465949820788,4.37037037037037,0.279569892473118,4.01911589008363,2.78853046594982,0.180406212664277,4.53405017921146,0.03584229390681,0.369175627240143,0.612903225806451,2.18637992831541,0.172043010752688,3.87216248506571,1.05973715651135,837.0,2400.0,2.867383512544803,0.0,无限之直死,0.083123,0.034035,0.033137,0.028587,0.020612,0.016231,0.014827,0.014827,0.014603,0.006403,0.009155,0.008537,0.009548,0.006796,0.006964,0.003538,0.007077,0.003089,0.003707,0.005673,0.005673,0.003819,0.004268,0.003931,0.00556,0.005055,0.001067,0.003931,0.002696,0.002247,0.002696,0.003258,0.001573,0.002303,0.00264,0.001516,0.018646,0.00219,0.001629,0.000786,0.002078,0.0,0.001516,0.003201,0.0,0.000449,5.6e-05,0.00146,0.0,0.0,0.001292,0.001123,0.002527,0.002864,0.00146,0.001573,0.000112,0.001011,0.001404,0.0,0.002921,0.000393,0.001067,0.001123,0.003819,0.0,0.00191,0.001404,0.000505,0.000842,0.000337,0.00073,0.000449,0.001179,0.00264,0.001966,0.0,0.000955,0.000562,0.001516,0.0,0.00219,0.0,0.001123,0.0,0.001236,0.001011,0.000842,0.000337,0.000449,0.000955,0.000955,0.00146,0.000618,0.000112,0.000842,0.000842,0.0,0.000618,0.0,0.001292,0.000449,0.000281,0.001292,5.6e-05,0.0,0.000281,0.000618,0.000449,0.000225,0.000674,5.6e-05,0.00146,0.000674,5.6e-05,0.000168,0.000899,0.000449,0.000899,0.000842,0.0,0.0,0.000168,0.0,0.001292,0.000168,0.001573,0.000337,0.0,0.000899,0.000842,0.0,0.000562,5.6e-05,0.001123,0.001629,0.001516,0.000393,0.000842,0.000674,0.000842,0.001123,5.6e-05,0.00337,0.0,0.000674,0.000899,0.000899,0.000618,0.000562,0.001629,0.000225,0.000562,0.000281,0.0,0.00073,0.000337,0.000955,0.000562,0.000786,0.000393,0.00219,0.0,0.0,0.000393,0.000674,0.000281,0.000674,0.000449,0.000562,0.000337,0.000281,0.0,0.000899,0.0,0.000168,0.0,0.0,0.001011,0.000112,0.0,0.000112,0.000112,0.000562,0.001292,0.00073,0.000281,5.6e-05,0.000955,0.000393,0.000281,0.000393,0.004212,0.000449,0.000955,0.000225,0.000562,0.000337,0.000225,0.000112,succ,
无限诸界,1.10967741935483,3.61806451612903,0.30709677419354797,3.34967741935483,1.73419354838709,0.12,3.67225806451612,0.0464516129032258,0.331612903225806,0.616774193548387,1.68903225806451,0.181935483870967,3.25032258064516,0.64,1550.0,3938.0,2.5406451612903225,1.0,无限诸界,0.08944,0.040179,0.020705,0.017241,0.01855,0.016703,0.016087,0.018319,0.018011,0.007851,0.009159,0.005465,0.005542,0.007928,0.003618,0.005311,0.00939,0.005157,0.005465,0.007851,0.006619,0.00431,0.005927,0.001693,0.003695,0.010776,0.001616,0.00177,0.003387,0.002386,0.001078,0.002617,0.002463,0.003156,0.001616,0.001693,0.001155,0.003541,0.00177,0.001155,0.003156,0.0,0.002155,0.001924,0.0,0.0,0.002617,0.001155,0.0,7.7e-05,0.002309,0.001616,0.001078,0.001001,0.000616,0.002078,0.000231,0.002155,0.001385,0.0,0.001078,0.000847,0.000693,0.000924,0.001924,0.001001,0.001155,0.001847,0.00254,0.002694,0.000847,0.001616,0.000693,0.002848,0.000924,0.003849,0.0,0.001001,0.000693,0.002001,0.0,0.002848,0.0,0.001924,0.0,0.001155,0.000924,0.00077,0.002309,0.001847,0.0,0.001308,0.001616,0.001078,7.7e-05,0.000385,0.001539,0.0,0.001078,0.0,0.001308,0.000924,0.000462,0.001078,7.7e-05,0.0,0.000616,0.000308,0.00077,0.000231,0.001155,0.000462,0.002463,0.000693,0.000154,0.000693,7.7e-05,0.000924,0.000462,0.001078,0.0,0.0,0.000154,0.0,0.002155,0.00077,0.00077,0.000924,0.0,0.000539,0.001001,0.0,0.000616,0.000154,0.000693,0.001078,0.001616,0.000847,0.000385,0.00077,0.001155,0.000462,0.000154,0.000154,0.0,0.000308,0.00077,0.000385,0.001232,0.000693,0.000693,0.000847,0.000231,0.000616,0.000154,0.000462,0.001155,0.00077,0.000847,0.000385,0.000385,0.001232,0.0,0.0,0.001308,0.000154,0.000308,0.00177,0.000539,0.000462,0.000616,0.000154,0.0,0.001462,7.7e-05,0.000693,7.7e-05,0.0,0.001616,7.7e-05,0.0,0.0,0.000231,0.001308,0.000616,0.000462,0.000385,0.000154,0.000539,0.000154,0.000308,0.000385,7.7e-05,0.000154,0.001155,0.000231,0.000308,0.000308,0.000616,0.0,unsucc,
吾为镇魂将,1.75767918088737,5.59726962457337,0.250853242320819,4.61945392491467,2.48634812286689,0.204778156996587,4.82935153583617,0.0255972696245733,0.482935153583617,0.708191126279863,2.64846416382252,0.199658703071672,4.22866894197952,1.00341296928327,1172.0,4024.0,3.4334470989761092,1.0,吾为镇魂将,0.097028,0.02201,0.024487,0.023779,0.015357,0.017127,0.019462,0.013305,0.013588,0.011819,0.012739,0.006936,0.005662,0.006865,0.00736,0.007219,0.016631,0.005732,0.0046,0.005732,0.006582,0.005945,0.005591,0.003751,0.005449,0.003397,0.000566,0.002194,0.003609,0.005379,0.001062,0.003255,0.001982,0.002477,0.001769,0.005379,0.007643,0.002194,0.001486,0.000354,0.003397,0.0,0.002123,0.002335,7.1e-05,0.001699,0.00092,0.00092,0.0,0.000212,0.001769,7.1e-05,0.002548,0.000849,0.00184,0.001132,0.000283,0.00092,0.001628,0.0,0.001699,0.001062,0.001062,0.000778,0.001203,0.000212,0.001274,0.000566,0.003963,0.000778,0.000212,0.001203,0.000354,0.003255,0.001557,0.001628,0.0,0.001699,0.000778,0.002123,0.0,0.001628,0.0,0.002477,0.0,0.001062,0.001203,0.001415,0.001345,0.000849,0.0,0.002052,0.000778,0.000637,0.000212,0.001628,0.002123,0.0,0.000637,0.0,0.000991,0.001203,0.000142,0.000425,0.0,0.0,7.1e-05,0.000778,0.002123,0.000849,0.000637,0.000142,0.000778,0.00092,7.1e-05,7.1e-05,0.000142,0.00092,0.000495,0.001203,0.0,0.0,7.1e-05,0.0,0.000991,7.1e-05,0.002123,0.000849,0.0,0.000637,0.000991,0.0,0.000142,0.0,0.000283,0.003326,0.001486,0.001062,0.000849,0.00092,0.001415,0.001274,0.000283,0.000212,0.0,0.000849,0.000425,0.000495,0.000778,0.000778,0.002406,0.000778,0.000778,0.000566,7.1e-05,0.000708,0.000142,0.000495,0.000495,0.000991,0.001203,0.000425,0.0,0.0,0.000708,0.000142,0.000354,0.000495,0.000283,0.000142,0.000283,0.000425,0.0,0.001415,0.0,0.001062,0.0,0.0,0.001557,0.000142,0.0,7.1e-05,0.000142,0.000283,0.000708,0.000354,0.000425,0.000283,0.000425,0.000495,0.000283,0.000637,0.000212,0.000495,0.000425,0.000283,0.000495,0.000637,0.000637,7.1e-05,unsucc,
系统一起走吧,1.52272727272727,4.77556818181818,0.170454545454545,3.88920454545454,2.3465909090909,0.0909090909090909,5.25568181818181,0.0568181818181818,0.28125,0.55965909090909,1.90056818181818,0.127840909090909,4.71590909090909,0.849431818181818,704.0,1962.0,2.7869318181818183,1.0,系统一起走吧,0.081479,0.038932,0.023776,0.01738,0.021691,0.014878,0.012792,0.04074,0.044772,0.003059,0.010706,0.005979,0.005701,0.007647,0.003337,0.003615,0.004171,0.003059,0.005979,0.014182,0.010428,0.00292,0.005006,0.003893,0.005562,0.004727,0.000278,0.001947,0.002503,0.002503,0.00139,0.003059,0.001112,0.003893,0.001251,0.001947,0.002225,0.003893,0.002364,0.000973,0.002086,0.0,0.007091,0.003754,0.0,0.000834,0.000834,0.000834,0.0,0.002781,0.00139,0.00292,0.001669,0.001112,0.000695,0.002364,0.000278,0.002086,0.001669,0.0,0.004171,0.000278,0.000695,0.000417,0.001669,0.0,0.000695,0.000278,0.000695,0.001251,0.000556,0.001251,0.000278,0.002781,0.002364,0.004727,0.0,0.001112,0.001112,0.000695,0.0,0.001808,0.0,0.001947,0.0,0.000695,0.001251,0.000695,0.002364,0.000834,0.0,0.001808,0.000556,0.000834,0.000278,0.000556,0.002364,0.0,0.000834,0.0,0.000695,0.000695,0.000973,0.000834,0.0,0.0,0.000278,0.000278,0.000834,0.000139,0.000417,0.000139,0.000973,0.000556,0.000139,0.000973,0.001808,0.000695,0.000278,0.000278,0.0,0.0,0.000139,0.0,0.001669,0.000417,0.000556,0.000139,0.0,0.001251,0.000139,0.0,0.000417,0.0,0.000695,0.001947,0.002364,0.000278,0.000278,0.000417,0.00139,0.000556,0.000139,0.001947,0.0,0.000556,0.001529,0.000973,0.001947,0.001669,0.000139,0.000834,0.000139,0.000139,0.0,0.001251,0.000278,0.002086,0.000139,0.0,0.001112,0.002642,0.0,0.0,0.000973,0.000973,0.000417,0.000834,0.000278,0.000417,0.0,0.000139,0.0,0.002364,0.0,0.000556,0.0,0.0,0.00139,0.0,0.0,0.0,0.0,0.000695,0.000695,0.001251,0.000278,0.000139,0.000556,0.003059,0.000973,0.000278,0.000417,0.000278,0.000278,0.000278,0.000556,0.0,0.000417,0.000695,unsucc,
侠岚之寒,1.48932384341637,4.62099644128113,0.516014234875444,4.47686832740213,2.58896797153024,0.154804270462633,4.43950177935943,0.0444839857651245,0.396797153024911,0.679715302491103,1.97864768683274,0.172597864768683,3.86832740213523,1.03024911032028,1124.0,3296.0,2.9323843416370106,1.0,侠岚之寒,0.086313,0.034576,0.027898,0.027052,0.021811,0.014794,0.012512,0.018598,0.017499,0.002621,0.009553,0.006763,0.005749,0.004565,0.003466,0.004396,0.004819,0.003212,0.004819,0.014625,0.013103,0.006679,0.002621,0.006932,0.007862,0.007439,0.000254,0.002705,0.001522,0.002621,0.00186,0.003043,0.002113,0.002705,0.002113,0.001099,0.0,0.003466,0.003043,0.001437,0.002452,0.0,0.001522,0.003212,0.0,0.000507,0.00186,0.001099,0.0,0.000254,0.001944,0.001184,0.001944,0.001944,0.001522,0.001184,0.001014,0.001014,0.00093,0.0,0.001268,0.000507,0.001014,0.001353,0.001691,0.0,0.002452,0.000676,0.000761,0.000761,0.001184,0.002029,8.5e-05,0.001353,0.000676,0.002029,0.0,0.001353,0.000338,0.000845,0.0,0.001944,0.0,0.001691,0.0,0.001353,0.000592,0.000676,0.001184,0.000507,0.0,0.000507,0.00093,0.000761,0.000254,0.000423,0.003043,0.0,0.000676,0.0,0.000676,0.000592,0.000338,0.000761,8.5e-05,0.0,0.000423,0.001014,0.000676,0.000423,0.000845,0.000423,0.002452,0.001099,0.000423,0.000423,0.001606,0.000507,0.000338,0.000423,0.0,0.0,0.001099,0.0,0.001522,0.000845,0.000592,0.000845,0.0,0.000507,0.000423,0.0,0.000338,0.0,0.000592,0.001099,0.001014,0.000507,0.000507,0.001184,0.000845,0.00093,0.000254,8.5e-05,0.0,0.000423,8.5e-05,0.000507,0.000423,0.000338,0.001268,0.000338,0.000169,0.001268,0.0,0.000845,0.000169,0.000761,8.5e-05,0.000507,0.000423,0.001353,0.0,0.0,0.000592,0.001014,8.5e-05,0.000676,0.000254,0.000338,0.000338,0.000169,0.000169,0.001014,0.000254,0.000254,0.0,0.0,8.5e-05,0.0,0.0,0.0,0.0,0.001099,0.000423,0.000507,0.000592,0.000254,0.000845,0.000169,0.000338,0.000507,0.000254,0.000507,0.000254,0.000254,0.000338,0.000338,8.5e-05,0.0,unsucc,
仙子饶命,1.37394957983193,4.00840336134453,0.403361344537815,3.54481792717086,2.22549019607843,0.180672268907563,4.01400560224089,0.0252100840336134,0.308123249299719,0.677871148459383,2.28011204481792,0.158263305322128,3.64145658263305,0.88375350140056,714.0,2022.0,2.831932773109244,0.0,仙子饶命,0.090531,0.038111,0.022998,0.019347,0.023071,0.017522,0.017449,0.017303,0.017522,0.003869,0.012996,0.005549,0.008615,0.006352,0.007958,0.006425,0.003869,0.004161,0.004308,0.006206,0.006133,0.005403,0.002993,0.003212,0.004235,0.010951,0.000949,0.004381,0.004381,0.001971,0.001241,0.002555,0.001606,0.003212,0.002701,0.002409,0.00752,0.002993,0.002117,0.001752,0.002628,0.0,0.003942,0.00219,0.0,0.000584,0.000365,0.003066,0.0,0.002847,0.00365,0.00073,0.001533,0.000657,0.001752,0.001314,0.001606,0.000511,0.001095,0.0,0.004088,0.000438,0.001679,0.000292,0.004235,7.3e-05,0.000511,0.000365,7.3e-05,0.000292,0.000438,0.002336,0.000511,0.001825,0.003942,0.003577,0.0,0.001241,0.001168,0.001752,0.0,0.002263,0.0,0.003212,0.0,0.002774,0.001022,0.00073,0.00219,0.001314,7.3e-05,0.001606,0.001241,0.000438,0.001898,0.0,0.001314,0.0,0.000438,0.0,0.001022,0.001898,7.3e-05,0.00073,0.0,0.0,0.000365,0.001241,0.001022,0.001095,0.001241,0.001095,0.001387,0.00073,0.000876,0.002044,0.001825,0.000657,0.000584,0.000365,0.0,0.0,0.000219,7.3e-05,0.000219,0.000219,0.001022,0.000657,0.0,0.001168,0.000146,0.0,0.001387,0.0,0.000657,0.006936,0.000584,0.000438,0.000146,0.001168,0.001533,0.000876,7.3e-05,0.0,7.3e-05,0.002993,0.000584,0.000365,0.000365,0.001168,0.000949,0.000292,0.000511,0.000949,7.3e-05,0.000438,7.3e-05,0.000511,0.000438,0.000438,0.001095,0.00073,0.0,0.0,0.000584,0.000146,0.000146,0.000438,0.000219,0.000511,0.000365,0.000365,0.0,0.001387,0.000146,0.000438,0.0,0.0,7.3e-05,0.0,0.0,0.000146,0.000292,0.000949,0.000949,0.00073,0.000584,7.3e-05,0.000876,0.000146,0.000438,0.000365,0.000657,0.000292,0.001241,0.000365,0.000803,0.000438,0.0,7.3e-05,succ,
萧炎百世轮回,1.57446808510638,4.06382978723404,0.460348162475822,3.6247582205029,1.95551257253384,0.172147001934236,4.40618955512572,0.011605415860735,0.253384912959381,0.634429400386847,1.93617021276595,0.249516441005802,3.95938104448742,0.717601547388781,1034.0,3046.0,2.9458413926499034,1.0,萧炎百世轮回,0.092317,0.039945,0.020515,0.01726,0.019627,0.01657,0.013907,0.023375,0.023375,0.009863,0.01006,0.006214,0.00937,0.0072,0.005918,0.005129,0.00434,0.004636,0.005523,0.008778,0.010553,0.006608,0.003847,0.003156,0.002268,0.006707,0.001184,0.006805,0.002959,0.004537,0.002367,0.001479,0.001085,0.001381,0.001085,0.001282,0.005326,0.003353,0.00069,0.000592,0.003255,0.0,0.002466,0.002959,0.0,9.9e-05,0.001578,0.00286,0.0,0.000296,0.001184,0.00217,0.001184,0.000197,0.001677,0.002268,9.9e-05,0.000986,0.001578,0.0,0.000395,0.000888,0.000888,0.001282,0.001381,0.000888,0.000789,0.001775,0.000296,0.000395,0.002071,0.000888,0.001677,0.001381,0.001184,0.003156,0.0,0.001085,0.000395,0.001479,0.0,0.001973,0.0,0.002663,0.0,0.00069,0.000592,0.000986,0.001381,0.000395,9.9e-05,0.000789,0.002071,0.000986,9.9e-05,0.001085,0.001775,0.0,0.000395,0.001578,0.001085,0.000888,0.000986,0.001184,0.000296,9.9e-05,0.000197,0.000789,0.000296,0.000296,0.000789,0.000592,0.001184,0.0,0.000197,0.001184,9.9e-05,0.000592,0.000197,0.000986,0.0,0.0,0.00069,0.0,0.002466,0.000197,0.000493,0.000395,0.0,0.000888,0.003353,0.0,0.000197,0.0,0.00069,0.000296,0.001479,0.000888,0.000592,0.000197,9.9e-05,0.000592,0.000592,0.001874,0.0,0.000296,0.000789,0.00069,0.001578,0.000395,0.000197,0.000789,0.000986,0.000789,0.0,0.000197,9.9e-05,0.002071,0.000789,0.000493,0.001085,0.001578,0.0,0.0,0.000395,9.9e-05,0.000395,0.003551,0.000986,0.000395,0.000197,0.000197,0.0,0.001381,9.9e-05,0.000493,0.0,0.0,9.9e-05,0.0,0.0,9.9e-05,0.0,0.001282,0.001184,0.001085,0.000395,0.000592,0.000493,0.000197,9.9e-05,0.000296,0.000296,0.000296,0.001479,0.000789,0.000197,0.000789,0.0,0.000197,unsucc,
