小说名,r,v,nh,n,u,nt,p,e,nd,m,d,i,wp,a,句子数,停顿数,句子破碎度,Success,小说名,PU，,PU。,DEG的,DEC的,CD一,AS了,VC是,PN他,PU“,PU”,AD不,PU！,AD就,PN你,AD也,M个,DT这,P在,PU？,PN自己,PN我,VE有,NN人,SP了,AD都,AS着,VV能,VV要,PU：,AD还,NN剑,VV说,VV修,VV会,PN这,VV看,CD两,DT那,DEV的,PU…,LC里,AD却,VV让,AD但,VV到,AD又,VV知道,VV去,SP的,JJ小,VV来,AD再,NR杨越,LC上,VV想,AD没,AD已经,VE没有,CD三,PN他们,CD几,DEV地,M次,NR刘信,DT这个,BA把,NN时候,M名,AD很,AD一,AD便,AD只,AD那,LC中,DT什么,NT现在,M年,SB被,AD才,NN剑如蛟,P从,JJ老,VV可,NR秦,PN她,NN家,P跟,P对,DER得,JJ大,M种,AD不过,SP啊,CC和,AD只是,CS虽然,AD已,VV出来,NR武,AD而,VV可以,BA将,DEG之,VA好,PU、,M层,AS过,AD连,NR凌仙,LB被,AD这么,VV说道,AD就是,M天,NN精神,SP吧,NR赵,NN手,VV出,VV起来,LC后,PN什么,NN事情,AD怎么,P比,VV得,AD更,AD最,VV想到,AD如,NN力,LC之后,AD太,VV发现,AD正,VV道,VV给,AD没有,SP呢,PN我们,AD还是,PN那,CD四,VV见,NN钱,NN家族,PU*,NN乞丐,NR剑如蛟,NN老头,NN少年,NN心里,AD十分,NN事,NR李昊,PN对方,CD十,SP吗,NN新兵,NN时间,AD一下,NR德,MSP所,VE没,NR崔破,VV看到,VV敢,P因为,M股,VV跑,VV走,DT这些,OD第一,AD自然,PN谁,AD竟然,NR王强,NN精兵,NN脸上,PN你们,NN傻子,AD那么,M声,VA大,AD如此,NN儿子,VV能够,PN这里,M条,VV笑,NN眼,VV做,M岁,NN魔法师,NN刺客,NN官兵,AD有些,VV觉得,DT每,DT那些,class,
墨路投周,1.36347826086956,5.21739130434782,0.382608695652173,4.65565217391304,1.36173913043478,0.227826086956521,4.95478260869565,0.0121739130434782,0.344347826086956,0.845217391304347,2.37217391304347,0.187826086956521,4.40521739130434,1.05739130434782,1150.0,4322.0,3.7582608695652175,1.0,墨路投周,0.119667,0.034101,0.012886,0.012729,0.016265,0.0088,0.007857,0.012572,0.012179,0.012179,0.011079,0.006286,0.003536,0.0033,0.006914,0.004636,0.005657,0.003457,0.005186,0.0011,0.001964,0.005264,0.005657,0.003064,0.004164,0.004164,0.00275,0.001729,0.0,0.004007,0.0,0.001179,0.0,0.001571,0.002436,0.00165,0.004243,0.001807,0.0011,0.002514,0.001021,0.001729,0.0022,0.000236,0.0022,0.0022,0.001021,0.002436,0.001179,0.002279,0.003221,0.001886,0.0,0.000864,0.002514,0.0022,0.000786,0.000707,0.0011,0.000864,0.004636,7.9e-05,0.000864,0.0,0.000393,0.001964,0.000157,7.9e-05,0.003064,0.000629,0.000314,0.001021,0.000707,0.000471,0.001336,0.001257,0.000314,0.001414,0.001729,0.0,0.000707,7.9e-05,0.001336,0.0,0.002436,0.000393,7.9e-05,0.001729,0.000707,0.001729,0.000707,0.000943,0.00055,0.00165,0.000471,0.000236,0.001886,0.000786,0.0,0.000157,0.000629,0.0011,0.0011,0.001021,0.004007,0.000157,0.000786,0.001179,0.0,0.000864,0.000314,0.001179,0.0011,0.000943,7.9e-05,0.000786,0.0,0.000707,0.000786,0.000393,0.00275,0.0011,0.00055,0.000157,0.000236,0.000629,0.000864,0.000707,0.000393,0.000236,0.000157,0.000236,0.000943,7.9e-05,0.0011,0.0,0.001257,0.00055,0.000393,0.000471,0.000629,7.9e-05,0.000157,0.002043,0.001414,0.000393,0.000943,0.0,0.0,0.0,0.000236,0.000471,0.000629,0.00055,0.000236,7.9e-05,0.000236,0.000157,0.0,0.000314,0.00055,0.0,7.9e-05,0.000707,0.0,7.9e-05,0.000943,7.9e-05,0.000157,7.9e-05,0.000471,0.000629,0.000786,0.000314,0.000393,0.00055,0.000236,0.0,7.9e-05,0.000393,0.0,0.000629,0.000236,0.000393,0.000236,7.9e-05,0.00275,0.001414,0.000707,0.000236,0.000393,0.000629,0.000786,0.0,0.0,7.9e-05,0.001257,0.001571,0.000471,0.000471,unsucc,
南宋最强兽医,1.35728952772073,4.39219712525667,0.737166324435318,4.08213552361396,2.01848049281314,0.164271047227926,4.39014373716632,0.028747433264887,0.24435318275154,0.640657084188911,2.01232032854209,0.174537987679671,3.81724845995893,0.704312114989733,974.0,3012.0,3.0924024640657084,1.0,南宋最强兽医,0.112516,0.044593,0.022411,0.022181,0.021377,0.022066,0.018619,0.005861,0.017584,0.017469,0.014366,0.003793,0.014826,0.010459,0.006436,0.00885,0.006321,0.00862,0.008045,0.002988,0.009539,0.005287,0.005287,0.004827,0.004597,0.005057,0.002299,0.002184,0.003103,0.003103,0.0,0.007126,0.0,0.003908,0.003908,0.004712,0.004023,0.000345,0.003333,0.004137,0.001724,0.001609,0.001609,0.000919,0.001264,0.002184,0.001494,0.001954,0.002758,0.002758,0.001609,0.0,0.0,0.001494,0.003103,0.001264,0.001264,0.000805,0.000575,0.001379,0.001264,0.000575,0.000575,0.0,0.003678,0.002873,0.002528,0.00046,0.001609,0.002184,0.00069,0.00046,0.00069,0.000345,0.002069,0.001034,0.001149,0.001494,0.001149,0.0,0.002299,0.00023,0.000919,0.0,0.004712,0.000805,0.001379,0.001034,0.001034,0.001264,0.001264,0.00069,0.001839,0.001724,0.00046,0.00069,0.0,0.000919,0.0,0.000575,0.00069,0.000345,0.000115,0.002643,0.001379,0.000115,0.001494,0.000805,0.0,0.001494,0.000919,0.007126,0.001034,0.000575,0.000115,0.001609,0.0,0.00046,0.000919,0.001034,0.00023,0.001379,0.00046,0.001494,0.000345,0.000345,0.000919,0.000919,0.00069,0.000115,0.0,0.000345,0.00046,0.00069,0.000575,0.0,0.002069,0.001034,0.00069,0.001724,0.00046,0.000919,0.00023,0.0,0.001034,0.000805,0.0,0.0,0.0,0.000345,0.0,0.000115,0.00023,0.000805,0.0,0.0,0.000115,0.001954,0.0,0.00046,0.000919,0.0,0.0,0.000805,0.0,0.00069,0.001149,0.000805,0.0,0.00023,0.001149,0.001609,0.00023,0.000115,0.000575,0.00023,0.000805,0.0,0.00023,0.00069,0.0,0.000345,0.000345,0.000345,0.000115,0.000575,0.00023,0.000805,0.00046,0.00069,0.000575,0.001379,0.00023,0.000115,0.0,0.000115,0.000575,0.000575,0.00023,0.000345,unsucc,
秦末争霸之猛将召唤,1.36575052854122,4.62579281183932,1.12896405919661,5.03594080338266,1.55813953488372,0.260042283298097,4.26215644820296,0.109936575052854,0.327695560253699,0.82029598308668,1.95348837209302,0.169133192389006,3.65116279069767,0.568710359408033,946.0,3012.0,3.1839323467230445,1.0,秦末争霸之猛将召唤,0.083161,0.010654,0.014067,0.01055,0.00993,0.01024,0.008999,0.001138,0.010757,0.010861,0.008792,0.029168,0.004241,0.007344,0.004861,0.005068,0.001655,0.006206,0.008171,0.001138,0.013653,0.005689,0.006413,0.005482,0.003413,0.002172,0.002482,0.002069,0.022652,0.00393,0.0,0.001655,0.0,0.003103,0.002069,0.001241,0.001552,0.001241,0.001034,0.000414,0.000207,0.000414,0.000621,0.000621,0.001552,0.000517,0.000724,0.000827,0.001448,0.000207,0.002069,0.000931,0.0,0.001241,0.001965,0.000931,0.000621,0.000517,0.001345,0.001138,0.001241,0.00031,0.000827,0.0,0.001241,0.001345,0.000517,0.001345,0.000931,0.000517,0.00031,0.001448,0.001241,0.002172,0.001965,0.002276,0.0,0.002069,0.000621,0.0,0.000621,0.000103,0.000931,0.001138,0.0,0.000621,0.000724,0.000621,0.000931,0.000827,0.00031,0.001862,0.002896,0.004965,0.001448,0.000207,0.000621,0.000103,0.0,0.002689,0.000931,0.000724,0.000621,0.003,0.0,0.0,0.001241,0.000414,0.0,0.001552,0.00031,0.001655,0.001034,0.000517,0.00031,0.001965,0.0,0.000517,0.000103,0.000207,0.0,0.001448,0.000724,0.002172,0.000207,0.000621,0.000207,0.000103,0.000414,0.000103,0.000103,0.001552,0.000517,0.000414,0.000621,0.000414,0.000414,0.000517,0.001448,0.002069,0.001034,0.000621,0.000207,0.000724,0.0,0.000621,0.0,0.0,0.0,0.0,0.0,0.000103,0.0,0.000931,0.00362,0.0,0.000103,0.002172,0.0,0.00031,0.000517,0.0,0.00031,0.000517,0.0,0.000207,0.000207,0.001241,0.00031,0.000103,0.000517,0.000621,0.001034,0.000103,0.000207,0.000103,0.000103,0.00031,0.000207,0.002069,0.0,0.001241,0.000103,0.000517,0.000103,0.000207,0.000103,0.002069,0.001241,0.0,0.0,0.000517,0.000414,0.0,0.0,0.000207,0.00031,0.000103,0.00031,0.00031,unsucc,
儒道之天下霸主,1.33366434955312,3.94538232373386,0.522343594836147,3.62562065541211,1.53624627606752,0.114200595829195,4.29394240317775,0.0198609731876861,0.235352532274081,0.618669314796425,2.28401191658391,0.3227408142999,3.86792452830188,0.747765640516385,1007.0,3134.0,3.112214498510427,0.0,儒道之天下霸主,0.104995,0.040989,0.015551,0.013285,0.014264,0.014418,0.015036,0.005716,0.017096,0.017096,0.015602,0.004531,0.008702,0.007467,0.007158,0.007467,0.006128,0.006282,0.00793,0.00139,0.007209,0.004583,0.005046,0.00345,0.008187,0.002935,0.002214,0.003193,0.004325,0.002987,0.000154,0.002935,0.0,0.002317,0.004016,0.002214,0.003244,0.001648,0.000257,0.004995,0.001339,0.001339,0.001236,0.001545,0.000978,0.001545,0.000618,0.002163,0.002987,0.001442,0.002523,0.001442,0.0,0.001905,0.000669,0.001184,0.000206,0.000875,0.00103,0.002781,0.002781,0.004428,0.000103,0.0,0.001699,0.000978,0.000412,0.00103,0.002317,0.001854,0.001493,0.001133,0.000978,0.001081,0.002214,0.000875,0.00036,0.00036,0.000721,0.000154,0.000824,0.000309,0.000618,0.001184,0.002935,0.000669,0.000515,0.000824,0.002832,0.000772,0.001236,0.001545,0.000824,0.002935,0.000721,0.000669,0.000206,0.000566,0.0,0.000154,0.000154,0.001339,0.00036,0.000927,0.000154,5.1e-05,0.001133,0.000927,0.0,0.000772,0.00139,0.002935,0.001081,0.000412,0.0,0.001236,0.0,0.000515,0.000566,0.000206,0.000154,0.001184,0.000309,5.1e-05,0.000463,0.000566,0.000721,0.000618,0.000154,0.000103,5.1e-05,0.000257,0.000824,5.1e-05,0.000618,0.000309,0.000566,0.000824,0.000412,0.001699,0.001133,0.000309,0.001184,0.000463,0.000515,0.000669,0.000103,0.0,0.0,0.0,5.1e-05,0.000103,0.000515,0.002523,0.004325,5.1e-05,0.000206,0.000566,0.0,5.1e-05,0.001236,0.0,0.0,0.000875,0.0,0.000309,0.000824,0.000412,0.000309,5.1e-05,0.000515,0.000669,0.000154,0.000103,0.001133,0.000309,0.0,0.0,0.000669,0.00206,5.1e-05,0.000978,0.001081,0.000309,0.000103,0.0,0.000154,0.000463,0.000257,0.001905,0.001133,0.000927,0.00036,5.1e-05,0.0,0.0,0.000566,0.000103,0.000257,0.000309,succ,
三国兵锋,2.0484693877551,6.72448979591836,0.255102040816326,6.89285714285714,3.375,0.36734693877551,5.8469387755102,0.0204081632653061,0.543367346938775,1.1454081632653,3.87755102040816,0.377551020408163,4.93622448979591,1.33928571428571,392.0,1787.0,4.558673469387755,0.0,三国兵锋,0.105415,0.022115,0.024303,0.023912,0.016488,0.015785,0.027897,0.006408,0.004454,0.004454,0.010627,0.004532,0.006642,0.004454,0.008908,0.008127,0.00758,0.006955,0.004298,0.003673,0.002501,0.005861,0.004689,0.005079,0.006251,0.002969,0.002813,0.003673,0.002422,0.003048,7.8e-05,0.001719,0.0,0.001719,0.002735,0.002032,0.002266,0.003048,0.00336,0.000313,0.000938,0.004532,0.001094,0.000625,0.001641,0.001719,0.000234,0.001407,0.003985,0.001172,0.001172,0.001407,0.0,0.001954,0.001719,0.001016,7.8e-05,0.000391,0.00125,0.001016,0.001641,0.000703,0.00086,0.0,0.004454,0.001719,0.002813,0.000156,0.003282,0.00086,0.001563,0.001485,0.000547,0.002657,0.00086,0.001797,0.001641,0.00086,0.001328,7.8e-05,0.001016,0.000547,0.000469,0.0,0.002422,0.001328,0.000547,0.001407,0.000781,0.001954,0.00211,0.001641,0.001172,0.000781,0.00086,7.8e-05,7.8e-05,0.00086,7.8e-05,0.002188,0.000469,0.00125,0.000547,0.001954,0.000703,0.000313,0.000703,0.009455,0.0,0.001485,7.8e-05,0.001719,0.00086,0.000781,7.8e-05,0.000469,0.0,0.00086,0.001094,0.001641,0.000156,0.000703,0.000156,0.000234,0.000391,0.000625,0.002344,0.001328,0.000547,0.000156,0.0,0.000703,0.000234,7.8e-05,0.000938,0.000703,0.001407,0.001016,0.000703,7.8e-05,0.00125,0.001328,0.000391,0.000703,0.000781,0.001328,0.0,7.8e-05,0.0,0.0,7.8e-05,0.000313,0.0,0.000156,0.0,0.0,0.000703,0.000391,0.0,0.000391,0.000547,0.0,0.000703,0.000391,0.0,0.000313,0.000781,0.000313,7.8e-05,7.8e-05,0.000313,0.002032,0.000703,7.8e-05,0.0,0.000156,0.000156,0.0,0.000313,0.000156,0.0,0.000313,0.000547,0.000547,0.000156,7.8e-05,7.8e-05,0.000234,0.000547,0.000391,0.000156,0.001485,0.000469,0.0,0.0,0.000234,0.000313,0.000469,0.000547,0.001407,succ,
三国残兵,1.74629629629629,5.79444444444444,0.796296296296296,5.17037037037037,2.87962962962962,0.233333333333333,4.76111111111111,0.0148148148148148,0.518518518518518,0.824074074074074,3.0574074074074,0.14074074074074,3.8537037037037,0.874074074074074,540.0,1710.0,3.1666666666666665,0.0,三国残兵,0.082439,0.034281,0.029555,0.021454,0.016728,0.02648,0.012002,0.013952,0.009752,0.009902,0.009827,0.00255,0.008627,0.005401,0.012377,0.007576,0.006076,0.007351,0.003376,0.006901,0.006301,0.006001,0.005851,0.005926,0.006226,0.004351,0.00225,0.00225,0.003001,0.003901,0.0,0.00135,0.0,0.005401,0.003226,0.002025,0.001875,0.001125,0.001125,0.00075,0.000675,0.0015,0.003001,0.001575,0.00105,0.002325,0.00045,0.002926,0.001575,0.0006,0.002775,0.00165,7.5e-05,0.002175,0.001725,0.0027,0.0006,0.0012,0.003451,0.000675,0.002175,0.001575,0.0015,0.0,0.001575,0.003301,0.000675,0.001275,0.004276,0.000975,7.5e-05,0.000975,0.000375,0.003976,0.00195,0.003001,0.000225,0.00195,0.001725,0.0,0.00285,0.0003,0.0003,0.0,0.003601,0.000225,0.0009,0.00105,0.000525,0.00105,0.0015,0.00105,0.000525,0.00075,0.000525,0.00075,0.0006,0.0003,0.0,0.00045,0.0003,0.00015,0.00015,0.0012,0.00045,0.00015,0.0012,0.00075,0.0,0.00105,7.5e-05,0.00135,0.001125,0.001275,7.5e-05,0.001575,0.00015,0.000825,0.0003,0.0006,0.002625,0.000675,0.000975,0.00105,0.003076,0.000225,0.0003,0.000525,0.00045,7.5e-05,0.00015,0.0,0.000525,7.5e-05,0.00075,0.000675,0.00015,0.0009,0.0006,0.000225,0.00105,7.5e-05,0.0006,0.0003,0.000225,0.00015,0.000375,0.0,0.0,0.0,0.0,0.0003,7.5e-05,0.000975,0.0,0.000675,7.5e-05,0.001275,0.0,0.00075,0.0009,0.0,0.0003,0.0015,0.0,0.0009,0.00135,0.000225,0.0003,7.5e-05,0.000375,0.0015,0.000525,7.5e-05,0.00015,0.000375,7.5e-05,0.0,0.000375,7.5e-05,0.0,0.000375,0.0006,0.0003,7.5e-05,0.0,0.0006,0.0012,0.0003,0.00045,0.000675,0.00105,0.0,0.0,0.0,7.5e-05,0.0006,0.0006,0.000375,0.000375,succ,
三国大航海,1.74247491638795,6.6638795986622,0.590301003344481,6.69899665551839,3.63210702341137,0.183946488294314,5.55183946488294,0.00501672240802675,0.6438127090301,1.15886287625418,3.01672240802675,0.142140468227424,4.55351170568561,1.16555183946488,598.0,2316.0,3.8729096989966556,0.0,三国大航海,0.089433,0.0256,0.032471,0.027096,0.018009,0.025932,0.011359,0.009309,0.008533,0.008533,0.007314,0.004211,0.005929,0.003602,0.003546,0.005153,0.005153,0.007868,0.003546,0.002992,0.003713,0.006538,0.00338,0.003214,0.002161,0.00737,0.001607,0.002327,0.004821,0.002493,0.000277,0.000887,0.0,0.00338,0.002272,0.002216,0.00338,0.001607,0.004377,0.003325,0.002216,0.001773,0.001607,0.000443,0.002161,0.003214,5.5e-05,0.001441,0.000997,0.001274,0.001164,0.000665,0.0,0.003103,0.001607,0.00072,5.5e-05,0.000388,0.001884,0.00133,0.001884,0.0,0.000554,0.0,0.00205,0.001219,0.001108,0.001108,0.00133,0.001164,0.000166,0.002438,0.000554,0.003269,0.001829,0.001773,0.000831,0.002438,0.000887,0.000277,0.002216,0.000111,0.000166,0.0,0.003048,0.000443,0.000111,0.001164,0.000388,0.000776,0.001552,0.001552,0.00072,0.002383,0.000332,5.5e-05,5.5e-05,0.001219,0.0,0.001718,0.000166,0.003103,0.001662,0.000887,0.000831,0.0,0.000665,0.000388,0.0,0.001995,0.00072,0.000887,0.000554,0.001053,5.5e-05,0.001607,0.0,0.00205,0.001219,0.000332,0.001607,0.00072,0.000332,0.00072,0.000776,0.000166,0.000499,0.000554,0.000665,5.5e-05,0.000111,0.000443,0.001164,0.001053,0.000776,0.000111,0.000111,0.00072,0.000665,0.00061,0.000554,0.000388,0.000831,0.00072,5.5e-05,0.000443,0.0,0.0,0.0,0.0,5.5e-05,0.000554,0.000222,0.000332,0.0,0.0,0.000111,0.000776,0.0,0.000388,0.001108,0.0,0.000332,0.000388,0.0,0.00061,5.5e-05,0.000499,0.00072,0.000332,0.00072,0.002383,0.000222,0.000222,0.000166,0.0,0.0,5.5e-05,0.000166,0.000166,0.0,0.000332,0.001108,0.000554,5.5e-05,0.000166,0.000554,0.000776,0.000111,0.000111,0.000332,0.000166,0.000499,0.0,0.0,0.0,0.000332,0.000277,0.000277,0.000332,succ,
三国第一强兵,1.28346456692913,5.08323959505061,0.512935883014623,4.72215973003374,2.1023622047244,0.142857142857142,4.94713160854893,0.0191226096737907,0.424071991001124,0.608548931383577,2.83352080989876,0.290213723284589,4.26659167604049,1.01124859392575,889.0,3350.0,3.7682789651293587,0.0,三国第一强兵,0.113364,0.027488,0.021737,0.021493,0.012915,0.015157,0.015499,0.010479,0.008285,0.008334,0.011892,0.008578,0.007993,0.001998,0.007749,0.006872,0.005166,0.007359,0.007701,0.002876,0.002388,0.006726,0.005849,0.004825,0.005459,0.001852,0.003802,0.002778,0.003265,0.002924,4.9e-05,0.002096,0.0,0.002681,0.002486,0.001121,0.001511,0.001706,0.001901,0.005361,0.001365,0.002827,0.001803,0.003168,0.001462,0.001706,0.000536,0.001462,0.002437,0.000536,0.001413,0.001608,0.0,0.001511,0.001901,0.001316,0.000634,0.000975,0.00078,0.00117,0.002827,9.7e-05,0.001072,9.7e-05,0.001901,0.000975,0.00078,9.7e-05,0.002973,0.00117,0.000536,0.002193,0.000877,0.002778,0.001218,0.001218,0.000195,0.00117,0.001657,4.9e-05,0.001462,0.000195,0.000926,4.9e-05,0.0,9.7e-05,0.00039,0.000975,0.001316,0.001365,0.001121,0.002096,0.000975,0.002096,0.000244,0.000146,0.000634,0.000682,0.0,0.000634,0.000926,0.001218,0.00078,0.000682,0.00156,9.7e-05,0.000877,0.000634,0.0,0.00117,0.000682,4.9e-05,0.001706,0.000682,0.000146,0.000487,0.0,0.000195,0.000682,0.000195,0.001023,0.00078,9.7e-05,4.9e-05,0.000634,0.000439,0.002193,0.001218,0.000244,9.7e-05,0.000146,0.000195,0.001365,0.000536,0.00117,0.00039,0.000439,0.000195,0.001023,0.000244,0.000487,0.000341,0.000244,0.000877,0.0,9.7e-05,0.000487,0.0,0.0,0.0,4.9e-05,9.7e-05,4.9e-05,0.000731,0.0,0.000536,0.000244,0.000975,0.0,0.000877,0.00039,0.0,0.000244,0.000975,0.0,0.000926,0.000634,0.000634,0.000292,0.000292,0.000682,0.001072,0.000536,9.7e-05,0.000439,0.00039,0.000146,9.7e-05,0.000146,0.00078,0.0,0.000536,0.000536,0.000682,9.7e-05,0.00039,0.003802,0.000487,0.000634,0.000244,0.000146,0.000877,4.9e-05,0.0,0.000536,4.9e-05,0.00039,9.7e-05,0.000487,0.000439,succ,
三国风云之猛将传,1.73345259391771,6.20035778175313,0.815742397137746,4.85330948121645,2.11806797853309,0.216457960644007,5.32737030411449,0.0178890876565295,0.416815742397137,0.890876565295169,2.99642218246869,0.162790697674418,4.40787119856887,0.70304114490161,559.0,2068.0,3.699463327370304,0.0,三国风云之猛将传,0.103399,0.029006,0.012771,0.014142,0.017389,0.023378,0.016235,0.012122,0.013998,0.013926,0.012699,0.007432,0.009524,0.005412,0.006422,0.007648,0.007288,0.0057,0.004401,0.003752,0.004762,0.003536,0.004546,0.004113,0.004618,0.003463,0.002958,0.003031,0.005195,0.003896,0.0,0.003391,0.0,0.002165,0.003463,0.002165,0.004618,0.001948,0.002525,0.000144,0.00202,0.002165,0.002814,0.000144,0.001371,0.00267,0.001443,0.005051,0.001587,0.001299,0.001876,0.001515,0.0,0.001515,0.002093,0.002165,0.000505,0.00101,0.000938,0.000649,0.002093,0.000144,0.000722,0.0,0.00267,0.003175,0.000144,0.001154,0.000577,0.001876,0.005772,0.002453,0.000577,0.000938,0.001732,7.2e-05,0.000216,0.001082,0.001443,0.0,0.000938,0.0,0.000361,0.0,0.000361,0.000649,0.0,0.001227,0.000577,0.00202,0.000216,0.000938,0.001515,0.002237,0.00101,7.2e-05,0.000505,0.000577,0.0,0.001371,0.000361,0.002093,0.000433,0.001587,0.000289,0.0,0.000866,0.000361,0.0,0.001154,7.2e-05,0.000722,0.000794,0.001299,0.0,0.001154,0.000289,0.000722,0.000577,0.000649,0.000361,0.001154,0.000216,7.2e-05,0.000361,0.000144,0.000289,0.000722,0.000794,0.0,7.2e-05,0.000216,0.000361,0.000866,0.001227,0.001299,0.003031,0.001948,0.000361,0.000289,0.000577,0.000938,7.2e-05,0.001371,0.00202,0.000649,0.0,0.0,0.0,0.0,7.2e-05,0.000216,0.0,0.000505,0.0,0.000289,0.000433,0.000649,0.0,0.000144,0.001443,0.0,0.000289,0.00101,0.0,0.001082,0.000216,7.2e-05,0.000216,0.000577,0.000577,0.001587,0.000289,0.0,0.000794,7.2e-05,0.0,0.0,0.000144,0.000361,7.2e-05,0.000577,0.000794,0.000433,0.000216,0.000216,7.2e-05,0.001082,0.000505,0.000577,0.000361,0.001732,0.0,0.0,0.0,7.2e-05,7.2e-05,0.001227,0.000144,0.000505,succ,
三国汉将之天下无双,1.59096459096459,5.71550671550671,0.615384615384615,5.86202686202686,2.59706959706959,0.234432234432234,4.38705738705738,0.017094017094017,0.538461538461538,1.08913308913308,2.77899877899877,0.195360195360195,3.64468864468864,0.893772893772893,1638.0,5190.0,3.1684981684981683,1.0,三国汉将之天下无双,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unsucc,
三国好孩子,1.35448916408668,6.88699690402476,1.54334365325077,7.41176470588235,2.72445820433436,0.150154798761609,6.3328173374613,0.00154798761609907,0.568111455108359,0.863777089783281,3.22291021671826,0.326625386996904,5.39628482972136,1.1640866873065,646.0,2786.0,4.312693498452012,0.0,三国好孩子,0.101171,0.021062,0.026992,0.02142,0.010582,0.016359,0.012832,0.007055,0.015132,0.014825,0.008997,0.007106,0.00455,0.002812,0.007413,0.00501,0.003732,0.007106,0.005061,0.003425,0.003732,0.004345,0.00409,0.002249,0.003221,0.002505,0.001994,0.002761,0.00363,0.003221,0.0,0.001636,0.0,0.003476,0.001329,0.001636,0.001687,0.001329,0.001789,0.002965,0.00092,0.001636,0.001585,0.002045,0.001738,0.003527,0.000102,0.001636,0.000613,0.000562,0.001994,0.001227,0.0,0.001892,0.00092,0.001074,0.000307,0.00046,0.00138,0.00046,0.001687,0.0,0.00184,0.00046,0.00184,0.002198,0.000767,0.000358,0.001738,0.000409,0.000102,0.001022,0.000511,0.0023,0.000665,0.00092,0.000613,0.000971,0.001278,0.0,0.000971,0.000204,0.000409,0.0,0.000613,0.000102,0.000358,0.001483,0.001738,0.001227,0.000613,0.000716,0.000409,0.003118,0.000204,0.000153,0.000307,0.000358,0.000102,0.000716,0.000409,0.001278,0.000665,0.000767,0.00409,0.000102,0.001074,0.000307,0.0,0.000716,0.000307,0.001636,0.001022,0.000562,0.000153,0.000613,0.000256,0.000613,0.000716,0.000102,0.001483,0.000818,5.1e-05,5.1e-05,0.000307,0.0,0.001074,0.001125,0.000358,0.0,0.000153,0.000511,0.000562,0.000256,0.000409,0.000716,0.000562,0.001074,0.000204,0.000358,0.000562,0.000256,0.000511,0.000613,0.000307,0.000102,0.000102,0.0,0.0,0.0,0.0,0.000409,0.000256,0.001176,0.0,0.000307,0.000256,0.000409,0.0,0.001125,0.000153,0.000102,0.000409,0.00046,0.0,0.000562,0.000767,0.000102,0.0,0.000102,0.000358,0.001176,0.00092,0.000511,0.000409,0.000511,0.0,0.0,5.1e-05,0.000665,0.0,0.000358,0.000204,0.00092,0.000358,0.000665,0.000307,0.000562,0.000256,5.1e-05,0.000204,0.000716,0.00046,0.0,0.0,5.1e-05,0.000256,0.000204,0.000204,0.000204,succ,
